timestamp,message
1765438671115,"INIT_START Runtime Version: python:3.12.v101	Runtime Version ARN: arn:aws:lambda:us-east-2::runtime:994aac32248ecf4d69d9f5e9a3a57aba3ccea19d94170a61d5ecf978927e1b0f
"
1765438671616,"START RequestId: 1f3d5f3f-5afb-4d58-ab7c-1315841a4a5d Version: $LATEST
"
1765438671617,'"=== esp32MotionDashboard invoked ===
"
1765438671617,"Dashboard event: {""resource"": ""/events"", ""path"": ""/events"", ""httpMethod"": ""GET"", ""headers"": {""accept"": ""*/*"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""accept-language"": ""en-US,en;q=0.9"", ""Host"": ""fb9l1sywkl.execute-api.us-east-2.amazonaws.com"", ""origin"": ""null"", ""priority"": ""u=1, i"", ""sec-ch-ua"": ""\""Google Chrome\"";v=\""143\"", \""Chromium\"";v=\""143\"", \""Not A(Brand\"";v=\""24\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""macOS\"""", ""sec-fetch-dest"": ""empty"", ""sec-fetch-mode"": ""cors"", ""sec-fetch-site"": ""cross-site"", ""User-Agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"", ""X-Amzn-Trace-Id"": ""Root=1-693a74ce-10b975a10467cd1e0a6cb017"", ""X-Forwarded-For"": ""172.58.114.172"", ""X-Forwarded-Port"": ""443"", ""X-Forwarded-Proto"": ""https""}, ""multiValueHeaders"": {""accept"": [""*/*""], ""accept-encoding"": [""gzip, deflate, br, zstd""], ""accept-language"": [""en-US,en;q=0.9""], ""Host"": [""fb9l1sywkl.execute-api.us-east-2.amazonaws.com""], ""origin"": [""null""], ""priority"": [""u=1, i""], ""sec-ch-ua"": [""\""Google Chrome\"";v=\""143\"", \""Chromium\"";v=\""143\"", \""Not A(Brand\"";v=\""24\""""], ""sec-ch-ua-mobile"": [""?0""], ""sec-ch-ua-platform"": [""\""macOS\""""], ""sec-fetch-dest"": [""empty""], ""sec-fetch-mode"": [""cors""], ""sec-fetch-site"": [""cross-site""], ""User-Agent"": [""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36""], ""X-Amzn-Trace-Id"": [""Root=1-693a74ce-10b975a10467cd1e0a6cb017""], ""X-Forwarded-For"": [""172.58.114.172""], ""X-Forwarded-Port"": [""443""], ""X-Forwarded-Proto"": [""https""]}, ""queryStringParameters"": null, ""multiValueQueryStringParameters"": null, ""pathParameters"": null, ""stageVariables"": null, ""requestContext"": {""resourceId"": ""pw7mzk"", ""resourcePath"": ""/events"", ""httpMethod"": ""GET"", ""extendedRequestId"": ""VacwZGxpiYcEM9w="", ""requestTime"": ""11/Dec/2025:07:37:50 +0000"", ""path"": ""/PROD/events"", ""accountId"": ""975350718328"", ""protocol"": ""HTTP/1.1"", ""stage"": ""PROD"", ""domainPrefix"": ""fb9l1sywkl"", ""requestTimeEpoch"": 1765438670961, ""requestId"": ""0cce33f7-d3ae-449d-b65b-1f6832f69542"", ""identity"": {""cognitoIdentityPoolId"": null, ""accountId"": null, ""cognitoIdentityId"": null, ""caller"": null, ""sourceIp"": ""172.58.114.172"", ""principalOrgId"": null, ""accessKey"": null, ""cognitoAuthenticationType"": null, ""cognitoAuthenticationProvider"": null, ""userArn"": null, ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"", ""user"": null}, ""domainName"": ""fb9l1sywkl.execute-api.us-east-2.amazonaws.com"", ""deploymentId"": ""dtot1z"", ""apiId"": ""fb9l1sywkl""}, ""body"": null, ""isBase64Encoded"": false}
"
1765438672068,"Returning 436 items to dashboard
"
1765438672167,"END RequestId: 1f3d5f3f-5afb-4d58-ab7c-1315841a4a5d
"
1765438672167,"REPORT RequestId: 1f3d5f3f-5afb-4d58-ab7c-1315841a4a5d	Duration: 550.14 ms	Billed Duration: 1049 ms	Memory Size: 128 MB	Max Memory Used: 89 MB	Init Duration: 497.88 ms	
"
1765438672391,"START RequestId: 0f7e4598-52c2-4055-a7f4-8c987bc76656 Version: $LATEST
"
1765438672391,'"=== esp32MotionDashboard invoked ===
"
1765438672392,"Dashboard event: {""resource"": ""/events"", ""path"": ""/events"", ""httpMethod"": ""GET"", ""headers"": {""accept"": ""*/*"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""accept-language"": ""en-US,en;q=0.9"", ""Host"": ""fb9l1sywkl.execute-api.us-east-2.amazonaws.com"", ""origin"": ""null"", ""priority"": ""u=1, i"", ""sec-ch-ua"": ""\""Google Chrome\"";v=\""143\"", \""Chromium\"";v=\""143\"", \""Not A(Brand\"";v=\""24\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""macOS\"""", ""sec-fetch-dest"": ""empty"", ""sec-fetch-mode"": ""cors"", ""sec-fetch-site"": ""cross-site"", ""User-Agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"", ""X-Amzn-Trace-Id"": ""Root=1-693a74d0-0d3348fb6768145f3c2b6345"", ""X-Forwarded-For"": ""172.58.114.172"", ""X-Forwarded-Port"": ""443"", ""X-Forwarded-Proto"": ""https""}, ""multiValueHeaders"": {""accept"": [""*/*""], ""accept-encoding"": [""gzip, deflate, br, zstd""], ""accept-language"": [""en-US,en;q=0.9""], ""Host"": [""fb9l1sywkl.execute-api.us-east-2.amazonaws.com""], ""origin"": [""null""], ""priority"": [""u=1, i""], ""sec-ch-ua"": [""\""Google Chrome\"";v=\""143\"", \""Chromium\"";v=\""143\"", \""Not A(Brand\"";v=\""24\""""], ""sec-ch-ua-mobile"": [""?0""], ""sec-ch-ua-platform"": [""\""macOS\""""], ""sec-fetch-dest"": [""empty""], ""sec-fetch-mode"": [""cors""], ""sec-fetch-site"": [""cross-site""], ""User-Agent"": [""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36""], ""X-Amzn-Trace-Id"": [""Root=1-693a74d0-0d3348fb6768145f3c2b6345""], ""X-Forwarded-For"": [""172.58.114.172""], ""X-Forwarded-Port"": [""443""], ""X-Forwarded-Proto"": [""https""]}, ""queryStringParameters"": null, ""multiValueQueryStringParameters"": null, ""pathParameters"": null, ""stageVariables"": null, ""requestContext"": {""resourceId"": ""pw7mzk"", ""resourcePath"": ""/events"", ""httpMethod"": ""GET"", ""extendedRequestId"": ""VacwnEA1iYcEL1A="", ""requestTime"": ""11/Dec/2025:07:37:52 +0000"", ""path"": ""/PROD/events"", ""accountId"": ""975350718328"", ""protocol"": ""HTTP/1.1"", ""stage"": ""PROD"", ""domainPrefix"": ""fb9l1sywkl"", ""requestTimeEpoch"": 1765438672375, ""requestId"": ""19d7ad9d-65ac-4f76-be2f-3abc9466ae44"", ""identity"": {""cognitoIdentityPoolId"": null, ""accountId"": null, ""cognitoIdentityId"": null, ""caller"": null, ""sourceIp"": ""172.58.114.172"", ""principalOrgId"": null, ""accessKey"": null, ""cognitoAuthenticationType"": null, ""cognitoAuthenticationProvider"": null, ""userArn"": null, ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"", ""user"": null}, ""domainName"": ""fb9l1sywkl.execute-api.us-east-2.amazonaws.com"", ""deploymentId"": ""dtot1z"", ""apiId"": ""fb9l1sywkl""}, ""body"": null, ""isBase64Encoded"": false}
